location,parameter,value,local_time,sensor_lat,sensor_lon
EW_East_Boston,pm25,3.8,2023-05-06 00:08:52-04:00,42.36599,-71.03481
EW_East_Boston,pm25,3.7,2023-05-06 00:06:52-04:00,42.36599,-71.03481
EW_East_Boston,pm25,4.0,2023-05-06 00:04:53-04:00,42.36599,-71.03481
EW_East_Boston,pm25,4.2,2023-05-06 00:02:53-04:00,42.36599,-71.03481
EW_East_Boston,pm25,3.9,2023-05-06 00:00:52-04:00,42.36599,-71.03481
EW_East_Boston,pm25,3.9,2023-05-05 23:59:22-04:00,42.36599,-71.03481
EW_East_Boston,pm25,4.2,2023-05-05 23:56:52-04:00,42.36599,-71.03481
EW_East_Boston,pm25,4.2,2023-05-05 23:54:54-04:00,42.36599,-71.03481
EW_East_Boston,pm25,4.7,2023-05-05 23:52:52-04:00,42.36599,-71.03481
EW_East_Boston,pm25,4.8,2023-05-05 23:50:52-04:00,42.36599,-71.03481
EW_East_Boston,pm25,5.7,2023-05-05 23:48:52-04:00,42.36599,-71.03481
EW_East_Boston,pm25,5.1,2023-05-05 23:46:52-04:00,42.36599,-71.03481
EW_East_Boston,pm25,4.7,2023-05-05 23:44:52-04:00,42.36599,-71.03481
EW_East_Boston,pm25,4.2,2023-05-05 23:42:53-04:00,42.36599,-71.03481
EW_East_Boston,pm25,4.4,2023-05-05 23:40:53-04:00,42.36599,-71.03481
EW_East_Boston,pm25,4.3,2023-05-05 23:38:52-04:00,42.36599,-71.03481
EW_East_Boston,pm25,5.3,2023-05-05 23:10:39-04:00,42.36599,-71.03481
EW_East_Boston,pm25,5.1,2023-05-05 23:08:37-04:00,42.36599,-71.03481
EW_East_Boston,pm25,4.7,2023-05-05 23:06:42-04:00,42.36599,-71.03481
EW_East_Boston,pm25,5.2,2023-05-05 23:02:36-04:00,42.36599,-71.03481
EW_East_Boston,pm25,5.1,2023-05-05 23:00:40-04:00,42.36599,-71.03481
EW_East_Boston,pm25,5.7,2023-05-05 22:58:43-04:00,42.36599,-71.03481
EW_East_Boston,pm25,6.2,2023-05-05 22:56:36-04:00,42.36599,-71.03481
EW_East_Boston,pm25,6.0,2023-05-05 22:54:37-04:00,42.36599,-71.03481
EW_East_Boston,pm25,6.3,2023-05-05 22:52:41-04:00,42.36599,-71.03481
EW_East_Boston,pm25,6.1,2023-05-05 22:50:38-04:00,42.36599,-71.03481
EW_East_Boston,pm25,4.9,2023-05-05 22:49:01-04:00,42.36599,-71.03481
EW_East_Boston,pm25,4.9,2023-05-05 22:46:36-04:00,42.36599,-71.03481
EW_East_Boston,pm25,5.4,2023-05-05 22:44:35-04:00,42.36599,-71.03481
EW_East_Boston,pm25,6.2,2023-05-05 22:42:32-04:00,42.36599,-71.03481
EW_East_Boston,pm25,5.0,2023-05-05 22:40:33-04:00,42.36599,-71.03481
EW_East_Boston,pm25,4.8,2023-05-05 22:38:33-04:00,42.36599,-71.03481
EW_East_Boston,pm25,4.6,2023-05-05 22:36:32-04:00,42.36599,-71.03481
EW_East_Boston,pm25,4.8,2023-05-05 22:34:34-04:00,42.36599,-71.03481
EW_East_Boston,pm25,4.7,2023-05-05 22:32:32-04:00,42.36599,-71.03481
EW_East_Boston,pm25,5.2,2023-05-05 22:30:32-04:00,42.36599,-71.03481
EW_East_Boston,pm25,5.2,2023-05-05 22:28:32-04:00,42.36599,-71.03481
EW_East_Boston,pm25,4.8,2023-05-05 22:26:32-04:00,42.36599,-71.03481
EW_East_Boston,pm25,5.1,2023-05-05 22:24:32-04:00,42.36599,-71.03481
EW_East_Boston,pm25,5.0,2023-05-05 22:22:32-04:00,42.36599,-71.03481
EW_East_Boston,pm25,5.4,2023-05-05 22:20:32-04:00,42.36599,-71.03481
EW_East_Boston,pm25,5.1,2023-05-05 22:18:33-04:00,42.36599,-71.03481
EW_East_Boston,pm25,5.5,2023-05-05 22:16:32-04:00,42.36599,-71.03481
EW_East_Boston,pm25,5.4,2023-05-05 22:14:32-04:00,42.36599,-71.03481
EW_East_Boston,pm25,5.0,2023-05-05 22:12:36-04:00,42.36599,-71.03481
EW_East_Boston,pm25,5.4,2023-05-05 22:10:40-04:00,42.36599,-71.03481
EW_East_Boston,pm25,5.8,2023-05-05 22:08:32-04:00,42.36599,-71.03481
EW_East_Boston,pm25,4.7,2023-05-05 22:06:35-04:00,42.36599,-71.03481
EW_East_Boston,pm25,4.9,2023-05-05 22:04:36-04:00,42.36599,-71.03481
EW_East_Boston,pm25,5.5,2023-05-05 22:02:33-04:00,42.36599,-71.03481
EW_East_Boston,pm25,6.3,2023-05-05 22:00:33-04:00,42.36599,-71.03481
EW_East_Boston,pm25,6.7,2023-05-05 21:58:32-04:00,42.36599,-71.03481
EW_East_Boston,pm25,6.0,2023-05-05 21:56:34-04:00,42.36599,-71.03481
EW_East_Boston,pm25,5.4,2023-05-05 21:54:36-04:00,42.36599,-71.03481
EW_East_Boston,pm25,5.2,2023-05-05 21:52:32-04:00,42.36599,-71.03481
EW_East_Boston,pm25,5.0,2023-05-05 21:50:32-04:00,42.36599,-71.03481
EW_East_Boston,pm25,5.2,2023-05-05 21:49:35-04:00,42.36599,-71.03481
EW_East_Boston,pm25,5.1,2023-05-05 21:44:32-04:00,42.36599,-71.03481
EW_East_Boston,pm25,5.0,2023-05-05 21:40:34-04:00,42.36599,-71.03481
EW_East_Boston,pm25,4.7,2023-05-05 21:38:31-04:00,42.36599,-71.03481
EW_East_Boston,pm25,4.2,2023-05-05 21:36:33-04:00,42.36599,-71.03481
EW_East_Boston,pm25,4.2,2023-05-05 21:34:32-04:00,42.36599,-71.03481
EW_East_Boston,pm25,3.7,2023-05-05 21:32:31-04:00,42.36599,-71.03481
EW_East_Boston,pm25,3.9,2023-05-05 21:30:31-04:00,42.36599,-71.03481
EW_East_Boston,pm25,3.7,2023-05-05 21:28:31-04:00,42.36599,-71.03481
EW_East_Boston,pm25,3.6,2023-05-05 21:26:36-04:00,42.36599,-71.03481
EW_East_Boston,pm25,3.0,2023-05-05 21:24:49-04:00,42.36599,-71.03481
EW_East_Boston,pm25,3.6,2023-05-05 21:22:39-04:00,42.36599,-71.03481
EW_East_Boston,pm25,6.4,2023-05-05 21:16:47-04:00,42.36599,-71.03481
EW_East_Boston,pm25,6.6,2023-05-05 21:12:35-04:00,42.36599,-71.03481
EW_East_Boston,pm25,5.7,2023-05-05 21:06:46-04:00,42.36599,-71.03481
EW_East_Boston,pm25,5.0,2023-05-05 21:02:31-04:00,42.36599,-71.03481
EW_East_Boston,pm25,6.4,2023-05-05 21:00:31-04:00,42.36599,-71.03481
EW_East_Boston,pm25,6.5,2023-05-05 20:58:31-04:00,42.36599,-71.03481
EW_East_Boston,pm25,5.6,2023-05-05 20:56:32-04:00,42.36599,-71.03481
EW_East_Boston,pm25,6.7,2023-05-05 20:54:31-04:00,42.36599,-71.03481
EW_East_Boston,pm25,6.0,2023-05-05 20:52:31-04:00,42.36599,-71.03481
EW_East_Boston,pm25,4.3,2023-05-05 20:50:31-04:00,42.36599,-71.03481
EW_East_Boston,pm25,2.9,2023-05-05 20:48:32-04:00,42.36599,-71.03481
EW_East_Boston,pm25,3.1,2023-05-05 20:46:31-04:00,42.36599,-71.03481
EW_East_Boston,pm25,2.4,2023-05-05 20:44:31-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.9,2023-05-05 20:42:31-04:00,42.36599,-71.03481
EW_East_Boston,pm25,2.2,2023-05-05 20:40:31-04:00,42.36599,-71.03481
EW_East_Boston,pm25,2.9,2023-05-05 20:38:31-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.9,2023-05-05 20:36:31-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.9,2023-05-05 20:34:31-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.6,2023-05-05 20:32:31-04:00,42.36599,-71.03481
EW_East_Boston,pm25,2.0,2023-05-05 20:30:31-04:00,42.36599,-71.03481
EW_East_Boston,pm25,2.0,2023-05-05 20:28:31-04:00,42.36599,-71.03481
EW_East_Boston,pm25,2.2,2023-05-05 20:26:31-04:00,42.36599,-71.03481
EW_East_Boston,pm25,2.4,2023-05-05 20:24:33-04:00,42.36599,-71.03481
EW_East_Boston,pm25,2.3,2023-05-05 20:22:31-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.9,2023-05-05 20:20:31-04:00,42.36599,-71.03481
EW_East_Boston,pm25,2.1,2023-05-05 20:18:31-04:00,42.36599,-71.03481
EW_East_Boston,pm25,2.4,2023-05-05 20:16:31-04:00,42.36599,-71.03481
EW_East_Boston,pm25,2.3,2023-05-05 20:14:31-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.7,2023-05-05 20:12:31-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.7,2023-05-05 20:10:31-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.7,2023-05-05 20:08:31-04:00,42.36599,-71.03481
EW_East_Boston,pm25,2.1,2023-05-05 20:06:31-04:00,42.36599,-71.03481
EW_East_Boston,pm25,2.0,2023-05-05 20:04:31-04:00,42.36599,-71.03481
EW_East_Boston,pm25,2.6,2023-05-05 20:02:31-04:00,42.36599,-71.03481
EW_East_Boston,pm25,4.8,2023-05-05 20:00:37-04:00,42.36599,-71.03481
EW_East_Boston,pm25,10.0,2023-05-05 19:58:31-04:00,42.36599,-71.03481
EW_East_Boston,pm25,17.7,2023-05-05 19:56:31-04:00,42.36599,-71.03481
EW_East_Boston,pm25,33.5,2023-05-05 19:54:31-04:00,42.36599,-71.03481
EW_East_Boston,pm25,38.4,2023-05-05 19:52:31-04:00,42.36599,-71.03481
EW_East_Boston,pm25,38.9,2023-05-05 19:50:31-04:00,42.36599,-71.03481
EW_East_Boston,pm25,24.8,2023-05-05 19:48:31-04:00,42.36599,-71.03481
EW_East_Boston,pm25,11.3,2023-05-05 19:46:31-04:00,42.36599,-71.03481
EW_East_Boston,pm25,16.4,2023-05-05 19:44:31-04:00,42.36599,-71.03481
EW_East_Boston,pm25,11.9,2023-05-05 19:42:31-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.2,2023-05-05 19:40:31-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.2,2023-05-05 19:38:30-04:00,42.36599,-71.03481
EW_East_Boston,pm25,2.5,2023-05-05 19:36:31-04:00,42.36599,-71.03481
EW_East_Boston,pm25,3.8,2023-05-05 19:34:30-04:00,42.36599,-71.03481
EW_East_Boston,pm25,2.7,2023-05-05 19:32:31-04:00,42.36599,-71.03481
EW_East_Boston,pm25,2.1,2023-05-05 19:30:30-04:00,42.36599,-71.03481
EW_East_Boston,pm25,2.3,2023-05-05 19:28:31-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.9,2023-05-05 19:26:31-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.2,2023-05-05 19:24:32-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.2,2023-05-05 19:22:31-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.3,2023-05-05 19:20:30-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.8,2023-05-05 19:18:31-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.5,2023-05-05 19:16:31-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.8,2023-05-05 19:14:31-04:00,42.36599,-71.03481
EW_East_Boston,pm25,2.2,2023-05-05 19:12:31-04:00,42.36599,-71.03481
EW_East_Boston,pm25,2.3,2023-05-05 19:10:30-04:00,42.36599,-71.03481
EW_East_Boston,pm25,2.1,2023-05-05 19:08:30-04:00,42.36599,-71.03481
EW_East_Boston,pm25,2.1,2023-05-05 19:06:31-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.8,2023-05-05 19:04:30-04:00,42.36599,-71.03481
EW_East_Boston,pm25,2.3,2023-05-05 19:02:30-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.8,2023-05-05 19:00:31-04:00,42.36599,-71.03481
EW_East_Boston,pm25,2.0,2023-05-05 18:58:31-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.7,2023-05-05 18:56:31-04:00,42.36599,-71.03481
EW_East_Boston,pm25,3.0,2023-05-05 18:54:30-04:00,42.36599,-71.03481
EW_East_Boston,pm25,3.4,2023-05-05 18:52:30-04:00,42.36599,-71.03481
EW_East_Boston,pm25,3.2,2023-05-05 18:50:30-04:00,42.36599,-71.03481
EW_East_Boston,pm25,3.1,2023-05-05 18:48:30-04:00,42.36599,-71.03481
EW_East_Boston,pm25,3.7,2023-05-05 18:46:31-04:00,42.36599,-71.03481
EW_East_Boston,pm25,2.9,2023-05-05 18:44:31-04:00,42.36599,-71.03481
EW_East_Boston,pm25,2.3,2023-05-05 18:42:33-04:00,42.36599,-71.03481
EW_East_Boston,pm25,2.4,2023-05-05 18:40:30-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.9,2023-05-05 18:38:31-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.4,2023-05-05 18:36:30-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.2,2023-05-05 18:34:32-04:00,42.36599,-71.03481
EW_East_Boston,pm25,0.9,2023-05-05 18:32:52-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.6,2023-05-05 18:30:32-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.3,2023-05-05 18:28:31-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.1,2023-05-05 18:26:33-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.1,2023-05-05 18:24:30-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.6,2023-05-05 18:22:31-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.6,2023-05-05 18:20:34-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.1,2023-05-05 18:18:33-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.0,2023-05-05 18:16:31-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.1,2023-05-05 18:14:31-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.4,2023-05-05 18:12:31-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.4,2023-05-05 18:10:30-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.8,2023-05-05 18:08:32-04:00,42.36599,-71.03481
EW_East_Boston,pm25,3.3,2023-05-05 18:06:31-04:00,42.36599,-71.03481
EW_East_Boston,pm25,2.8,2023-05-05 18:04:30-04:00,42.36599,-71.03481
EW_East_Boston,pm25,6.8,2023-05-05 18:00:32-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.1,2023-05-05 17:54:33-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.4,2023-05-05 17:52:46-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.6,2023-05-05 17:50:42-04:00,42.36599,-71.03481
EW_East_Boston,pm25,2.9,2023-05-05 17:48:31-04:00,42.36599,-71.03481
EW_East_Boston,pm25,3.1,2023-05-05 17:46:32-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.5,2023-05-05 17:44:31-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.0,2023-05-05 17:42:31-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.2,2023-05-05 17:38:33-04:00,42.36599,-71.03481
EW_East_Boston,pm25,0.7,2023-05-05 17:36:32-04:00,42.36599,-71.03481
EW_East_Boston,pm25,0.9,2023-05-05 17:34:30-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.1,2023-05-05 17:32:30-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.4,2023-05-05 17:30:30-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.3,2023-05-05 17:28:30-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.0,2023-05-05 17:26:30-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.7,2023-05-05 17:24:30-04:00,42.36599,-71.03481
EW_East_Boston,pm25,0.7,2023-05-05 17:22:30-04:00,42.36599,-71.03481
EW_East_Boston,pm25,0.4,2023-05-05 17:20:30-04:00,42.36599,-71.03481
EW_East_Boston,pm25,0.6,2023-05-05 17:18:30-04:00,42.36599,-71.03481
EW_East_Boston,pm25,0.5,2023-05-05 17:16:29-04:00,42.36599,-71.03481
EW_East_Boston,pm25,0.5,2023-05-05 17:14:30-04:00,42.36599,-71.03481
EW_East_Boston,pm25,0.4,2023-05-05 17:12:30-04:00,42.36599,-71.03481
EW_East_Boston,pm25,0.4,2023-05-05 17:10:30-04:00,42.36599,-71.03481
EW_East_Boston,pm25,0.3,2023-05-05 17:08:31-04:00,42.36599,-71.03481
EW_East_Boston,pm25,0.3,2023-05-05 17:06:30-04:00,42.36599,-71.03481
EW_East_Boston,pm25,0.5,2023-05-05 17:04:30-04:00,42.36599,-71.03481
EW_East_Boston,pm25,0.4,2023-05-05 17:02:30-04:00,42.36599,-71.03481
EW_East_Boston,pm25,0.1,2023-05-05 17:00:29-04:00,42.36599,-71.03481
EW_East_Boston,pm25,0.2,2023-05-05 16:58:30-04:00,42.36599,-71.03481
EW_East_Boston,pm25,0.4,2023-05-05 16:56:30-04:00,42.36599,-71.03481
EW_East_Boston,pm25,0.7,2023-05-05 16:54:30-04:00,42.36599,-71.03481
EW_East_Boston,pm25,0.2,2023-05-05 16:52:30-04:00,42.36599,-71.03481
EW_East_Boston,pm25,0.2,2023-05-05 16:50:31-04:00,42.36599,-71.03481
EW_East_Boston,pm25,0.8,2023-05-05 16:48:30-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.4,2023-05-05 16:46:30-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.1,2023-05-05 16:44:30-04:00,42.36599,-71.03481
EW_East_Boston,pm25,0.7,2023-05-05 16:42:29-04:00,42.36599,-71.03481
EW_East_Boston,pm25,0.5,2023-05-05 16:40:30-04:00,42.36599,-71.03481
EW_East_Boston,pm25,0.6,2023-05-05 16:38:34-04:00,42.36599,-71.03481
EW_East_Boston,pm25,0.7,2023-05-05 16:36:29-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.0,2023-05-05 16:34:29-04:00,42.36599,-71.03481
EW_East_Boston,pm25,0.4,2023-05-05 16:32:29-04:00,42.36599,-71.03481
EW_East_Boston,pm25,0.4,2023-05-05 16:30:29-04:00,42.36599,-71.03481
EW_East_Boston,pm25,0.3,2023-05-05 16:28:29-04:00,42.36599,-71.03481
EW_East_Boston,pm25,0.5,2023-05-05 16:26:29-04:00,42.36599,-71.03481
EW_East_Boston,pm25,0.5,2023-05-05 16:24:29-04:00,42.36599,-71.03481
EW_East_Boston,pm25,0.5,2023-05-05 16:22:29-04:00,42.36599,-71.03481
EW_East_Boston,pm25,0.9,2023-05-05 16:20:29-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.1,2023-05-05 16:18:29-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.2,2023-05-05 16:16:29-04:00,42.36599,-71.03481
EW_East_Boston,pm25,0.8,2023-05-05 16:14:29-04:00,42.36599,-71.03481
EW_East_Boston,pm25,0.6,2023-05-05 16:12:29-04:00,42.36599,-71.03481
EW_East_Boston,pm25,0.4,2023-05-05 16:10:29-04:00,42.36599,-71.03481
EW_East_Boston,pm25,0.4,2023-05-05 16:08:29-04:00,42.36599,-71.03481
EW_East_Boston,pm25,0.6,2023-05-05 16:06:29-04:00,42.36599,-71.03481
EW_East_Boston,pm25,0.8,2023-05-05 16:04:29-04:00,42.36599,-71.03481
EW_East_Boston,pm25,0.8,2023-05-05 16:02:29-04:00,42.36599,-71.03481
EW_East_Boston,pm25,0.5,2023-05-05 16:00:29-04:00,42.36599,-71.03481
EW_East_Boston,pm25,0.5,2023-05-05 15:58:29-04:00,42.36599,-71.03481
EW_East_Boston,pm25,0.4,2023-05-05 15:56:29-04:00,42.36599,-71.03481
EW_East_Boston,pm25,0.8,2023-05-05 15:54:29-04:00,42.36599,-71.03481
EW_East_Boston,pm25,0.7,2023-05-05 15:52:29-04:00,42.36599,-71.03481
EW_East_Boston,pm25,0.5,2023-05-05 15:50:29-04:00,42.36599,-71.03481
EW_East_Boston,pm25,0.5,2023-05-05 15:48:29-04:00,42.36599,-71.03481
EW_East_Boston,pm25,0.7,2023-05-05 15:46:29-04:00,42.36599,-71.03481
EW_East_Boston,pm25,0.4,2023-05-05 15:44:29-04:00,42.36599,-71.03481
EW_East_Boston,pm25,0.7,2023-05-05 15:42:29-04:00,42.36599,-71.03481
EW_East_Boston,pm25,0.5,2023-05-05 15:40:29-04:00,42.36599,-71.03481
EW_East_Boston,pm25,0.3,2023-05-05 15:38:29-04:00,42.36599,-71.03481
EW_East_Boston,pm25,0.3,2023-05-05 15:36:29-04:00,42.36599,-71.03481
EW_East_Boston,pm25,0.6,2023-05-05 15:34:29-04:00,42.36599,-71.03481
EW_East_Boston,pm25,0.4,2023-05-05 15:32:29-04:00,42.36599,-71.03481
EW_East_Boston,pm25,0.4,2023-05-05 15:30:29-04:00,42.36599,-71.03481
EW_East_Boston,pm25,0.5,2023-05-05 15:28:29-04:00,42.36599,-71.03481
EW_East_Boston,pm25,0.4,2023-05-05 15:26:29-04:00,42.36599,-71.03481
EW_East_Boston,pm25,0.8,2023-05-05 15:24:29-04:00,42.36599,-71.03481
EW_East_Boston,pm25,0.6,2023-05-05 15:22:29-04:00,42.36599,-71.03481
EW_East_Boston,pm25,0.5,2023-05-05 15:20:29-04:00,42.36599,-71.03481
EW_East_Boston,pm25,0.6,2023-05-05 15:18:29-04:00,42.36599,-71.03481
EW_East_Boston,pm25,0.9,2023-05-05 15:16:29-04:00,42.36599,-71.03481
EW_East_Boston,pm25,0.8,2023-05-05 15:14:29-04:00,42.36599,-71.03481
EW_East_Boston,pm25,0.2,2023-05-05 15:12:29-04:00,42.36599,-71.03481
EW_East_Boston,pm25,0.3,2023-05-05 15:10:29-04:00,42.36599,-71.03481
EW_East_Boston,pm25,0.6,2023-05-05 15:08:29-04:00,42.36599,-71.03481
EW_East_Boston,pm25,0.9,2023-05-05 15:06:29-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.2,2023-05-05 15:04:29-04:00,42.36599,-71.03481
EW_East_Boston,pm25,0.9,2023-05-05 15:02:29-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.1,2023-05-05 15:00:29-04:00,42.36599,-71.03481
EW_East_Boston,pm25,0.8,2023-05-05 14:58:29-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.1,2023-05-05 14:56:29-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.3,2023-05-05 14:54:29-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.2,2023-05-05 14:52:29-04:00,42.36599,-71.03481
EW_East_Boston,pm25,0.9,2023-05-05 14:50:29-04:00,42.36599,-71.03481
EW_East_Boston,pm25,0.7,2023-05-05 14:48:29-04:00,42.36599,-71.03481
EW_East_Boston,pm25,0.6,2023-05-05 14:46:29-04:00,42.36599,-71.03481
EW_East_Boston,pm25,0.4,2023-05-05 14:44:29-04:00,42.36599,-71.03481
EW_East_Boston,pm25,0.6,2023-05-05 14:40:29-04:00,42.36599,-71.03481
EW_East_Boston,pm25,0.7,2023-05-05 14:38:29-04:00,42.36599,-71.03481
EW_East_Boston,pm25,0.8,2023-05-05 14:36:28-04:00,42.36599,-71.03481
EW_East_Boston,pm25,0.7,2023-05-05 14:34:28-04:00,42.36599,-71.03481
EW_East_Boston,pm25,0.8,2023-05-05 14:32:29-04:00,42.36599,-71.03481
EW_East_Boston,pm25,0.6,2023-05-05 14:30:29-04:00,42.36599,-71.03481
EW_East_Boston,pm25,0.9,2023-05-05 14:28:29-04:00,42.36599,-71.03481
EW_East_Boston,pm25,0.5,2023-05-05 14:24:31-04:00,42.36599,-71.03481
EW_East_Boston,pm25,0.2,2023-05-05 14:20:32-04:00,42.36599,-71.03481
EW_East_Boston,pm25,0.4,2023-05-05 14:18:39-04:00,42.36599,-71.03481
EW_East_Boston,pm25,0.3,2023-05-05 14:16:34-04:00,42.36599,-71.03481
EW_East_Boston,pm25,0.5,2023-05-05 14:14:33-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.0,2023-05-05 14:12:42-04:00,42.36599,-71.03481
EW_East_Boston,pm25,0.8,2023-05-05 14:10:35-04:00,42.36599,-71.03481
EW_East_Boston,pm25,0.5,2023-05-05 14:08:32-04:00,42.36599,-71.03481
EW_East_Boston,pm25,0.5,2023-05-05 14:06:36-04:00,42.36599,-71.03481
EW_East_Boston,pm25,0.3,2023-05-05 14:04:37-04:00,42.36599,-71.03481
EW_East_Boston,pm25,0.1,2023-05-05 14:00:37-04:00,42.36599,-71.03481
EW_East_Boston,pm25,0.3,2023-05-05 13:58:52-04:00,42.36599,-71.03481
EW_East_Boston,pm25,0.4,2023-05-05 13:56:34-04:00,42.36599,-71.03481
EW_East_Boston,pm25,0.3,2023-05-05 13:54:36-04:00,42.36599,-71.03481
EW_East_Boston,pm25,0.3,2023-05-05 13:52:35-04:00,42.36599,-71.03481
EW_East_Boston,pm25,0.5,2023-05-05 13:50:37-04:00,42.36599,-71.03481
EW_East_Boston,pm25,0.6,2023-05-05 13:48:36-04:00,42.36599,-71.03481
EW_East_Boston,pm25,0.3,2023-05-05 13:46:33-04:00,42.36599,-71.03481
EW_East_Boston,pm25,0.4,2023-05-05 13:44:38-04:00,42.36599,-71.03481
EW_East_Boston,pm25,0.8,2023-05-05 13:42:34-04:00,42.36599,-71.03481
EW_East_Boston,pm25,0.5,2023-05-05 13:40:30-04:00,42.36599,-71.03481
EW_East_Boston,pm25,0.8,2023-05-05 13:38:31-04:00,42.36599,-71.03481
EW_East_Boston,pm25,0.6,2023-05-05 13:36:32-04:00,42.36599,-71.03481
EW_East_Boston,pm25,0.5,2023-05-05 13:34:32-04:00,42.36599,-71.03481
EW_East_Boston,pm25,0.5,2023-05-05 13:32:31-04:00,42.36599,-71.03481
EW_East_Boston,pm25,0.5,2023-05-05 13:30:31-04:00,42.36599,-71.03481
EW_East_Boston,pm25,0.8,2023-05-05 13:28:30-04:00,42.36599,-71.03481
EW_East_Boston,pm25,0.6,2023-05-05 13:26:30-04:00,42.36599,-71.03481
EW_East_Boston,pm25,0.8,2023-05-05 13:24:31-04:00,42.36599,-71.03481
EW_East_Boston,pm25,0.8,2023-05-05 13:20:28-04:00,42.36599,-71.03481
EW_East_Boston,pm25,0.9,2023-05-05 13:18:28-04:00,42.36599,-71.03481
EW_East_Boston,pm25,0.9,2023-05-05 13:16:31-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.2,2023-05-05 13:14:28-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.0,2023-05-05 13:12:28-04:00,42.36599,-71.03481
EW_East_Boston,pm25,0.8,2023-05-05 13:10:28-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.2,2023-05-05 13:08:28-04:00,42.36599,-71.03481
EW_East_Boston,pm25,0.5,2023-05-05 13:06:28-04:00,42.36599,-71.03481
EW_East_Boston,pm25,0.7,2023-05-05 13:04:28-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.0,2023-05-05 13:02:28-04:00,42.36599,-71.03481
EW_East_Boston,pm25,0.7,2023-05-05 12:58:28-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.2,2023-05-05 12:56:28-04:00,42.36599,-71.03481
EW_East_Boston,pm25,0.9,2023-05-05 12:54:28-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.0,2023-05-05 12:52:28-04:00,42.36599,-71.03481
EW_East_Boston,pm25,0.7,2023-05-05 12:50:28-04:00,42.36599,-71.03481
EW_East_Boston,pm25,0.8,2023-05-05 12:48:28-04:00,42.36599,-71.03481
EW_East_Boston,pm25,1.2,2023-05-05 12:46:28-04:00,42.36599,-71.03481
